player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus,axis_consistency,n_matches_consistency,yellow_cards,orange_cards,red_cards,tries_per80
lnr_709,709,george-moala,https://cdn.lnr.fr/joueur/709-george-moala/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,George Moala,Clermont,CLR,CENTRE,Centre,2025-2026,3,181.0,60.3,3.54,,,0.0,,,,0.44,0.88,,,4.42,,,,,lnr,35.0,188.0,99.0,Nouvelle Zélande,95.91836734693877,76.15384615384615,64.8,61.9,0.631,42,67,95,7,57,90,,7.6,↘,4,"[21.6, 12.4, 9.8, 0]",100,-0.67,Centre,CTR,63,Moyenne,True,Basse,True,53,29.7,,,,,,,,,,,,0.0,65.3,3.0,0.0,0.0,0.0,0.88
lnr_12539,12539,giacomo-nicotera-1,https://cdn.lnr.fr/joueur/12539-giacomo-nicotera-1/photo/photoFull.eb7c8a121d72a5469d4eb6f17a32ea8cc568bf6c,Giacomo Nicotera,Paris,SFP,FRONT_ROW,1ère ligne,2025-2026,13,677.0,52.1,13.23,,,0.35,,,,0.0,0.12,,,0.59,,,,,lnr,29.0,183.0,108.0,Italie,93.36734693877553,83.07692307692308,65.2,65.7,1.0,0,13,21,75,35,46,,44.7,↘,5,"[100, 55.3, 69.8, 8.1, 56.8]",80,2.96,1ère Ligne,1L,100,Haute,False,Moyenne,False,73,54.1,73.1,ITALY,11.0,cluster_1,73.5,54.4,50.0,85.5,67.2,57.8,86.1,0.0,95.3,14.0,1.0,0.0,0.0,0.12
lnr_184,184,giorgi-akhaladze,https://cdn.lnr.fr/joueur/184-giorgi-akhaladze/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Giorgi Akhaladze,Clermont,CLR,FRONT_ROW,1ère ligne,2025-2026,15,736.0,49.1,9.13,,,0.0,,,,0.0,0.22,,,2.17,,,,,lnr,27.0,186.0,128.0,Géorgie,94.89795918367348,98.46153846153848,61.4,60.9,1.0,0,25,78,27,46,85,,30.8,↘,5,"[18.3, 78.4, 23.6, 18.3, 40.4]",80,2.61,1ère Ligne,1L,100,Haute,False,Moyenne,False,114,28.0,,,,,,,,,,,,0.0,93.8,15.0,1.0,0.0,0.0,0.43
lnr_662,662,giorgi-beria,https://cdn.lnr.fr/joueur/662-giorgi-beria/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,Giorgi Beria,Perpignan,PER,FRONT_ROW,1ère ligne,2025-2026,11,418.0,38.0,14.55,,,0.77,,,,0.0,0.77,,,0.0,,,,,lnr,26.0,175.0,108.0,France,89.28571428571429,83.07692307692308,74.5,73.1,0.848,0,87,5,90,38,39,,55.9,↗,5,"[77.7, 30.3, 96.8, 100, 27.6]",60,2.0,1ère Ligne,1L,85,Haute,False,Moyenne,False,15,91.1,,,,,,,,,,,,0.0,61.5,10.0,2.0,0.0,0.0,0.0
lnr_1621,1621,giorgi-javakhia,https://cdn.lnr.fr/joueur/1621-giorgi-javakhia/photo/photoFull.2eaacbd11c12f10f571df4cbac07c560d1665acd,Giorgi Javakhia,Toulon,TLN,BACK_ROW,3ème ligne,2025-2026,6,221.0,36.8,11.95,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,29.0,194.0,124.0,Géorgie,98.9795918367347,95.3846153846154,58.3,65.8,0.671,0,0,5,50,0,99,,55.8,↗,5,"[70.0, 11.4, 11.4, 100, 78.2]",100,2.96,3ème Ligne,3L,67,Moyenne,True,Basse,False,47,51.1,72.8,GEORG,8.0,cluster_0,52.0,50.2,50.0,78.7,90.3,53.7,90.9,0.0,89.1,7.0,0.0,0.0,0.0,0.0
lnr_1811,1811,giorgi-melikidze,https://cdn.lnr.fr/joueur/1811-giorgi-melikidze/photo/photoFull.0d105085f705532550693973c5545a1d4e020463,Giorgi Melikidze,Paris,SFP,FRONT_ROW,1ère ligne,2025-2026,18,785.0,43.6,8.97,,,0.61,,,,0.0,0.1,,,3.06,,,,,lnr,29.0,180.0,116.0,Géorgie,91.83673469387756,89.23076923076924,67.9,68.2,1.0,0,11,95,25,95,58,,41.1,↘,5,"[26.0, 33.3, 43.8, 42.4, 62.1]",100,2.96,1ère Ligne,1L,100,Haute,False,Moyenne,False,51,67.5,77.6,GEORG,27.0,cluster_0,52.2,50.2,50.0,88.4,89.4,54.2,92.0,0.2599999999999994,94.2,19.0,0.0,0.0,0.0,0.61
lnr_1887,1887,guram-papidze,https://cdn.lnr.fr/joueur/1887-guram-papidze/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Guram Papidze,Pau,PAU,FRONT_ROW,1ère ligne,2025-2026,8,323.0,40.4,14.61,,,0.0,,,,0.0,0.25,,,0.0,,,,,lnr,28.0,187.0,122.0,Géorgie,95.40816326530611,93.84615384615384,70.6,71.5,0.769,0,28,5,91,0,75,,49.9,↗,5,"[14.6, 76.1, 95.9, 68.7, 36.2]",100,2.96,1ère Ligne,1L,77,Haute,False,Basse,False,24,85.4,67.4,GEORG,8.0,cluster_0,55.5,50.2,50.0,90.5,70.3,55.3,73.2,0.0,96.5,9.0,0.0,0.0,0.0,0.0
lnr_13711,13711,hugo-gonzalez-hernandez,https://cdn.lnr.fr/joueur/13711-hugo-gonzalez-hernandez/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,H. González Hernández,Bayonne,BAY,FRONT_ROW,1ère ligne,2025-2026,4,100.0,25.0,12.8,,,0.8,,,,0.0,0.0,,,0.0,,,,,lnr,20.0,183.0,119.0,Espagne,93.36734693877553,91.53846153846152,72.2,68.6,0.567,0,0,5,70,38,66,,35.5,→,3,"[47.8, 41.2, 36.2]",100,-1.25,1ère Ligne,1L,57,Basse,True,Basse,True,46,71.3,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0
lnr_1107,1107,hamza-kaabeche,https://cdn.lnr.fr/joueur/1107-hamza-kaabeche/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Hamza Kaabeche,Lyon,LOU,FRONT_ROW,1ère ligne,2025-2026,8,364.0,45.5,9.23,,,0.44,,,,0.0,0.22,,,0.0,,,,,lnr,29.0,189.0,114.0,France,96.42857142857144,87.6923076923077,63.3,65.4,0.803,0,25,5,28,28,63,,38.9,→,5,"[24.7, 59.2, 51.8, 27.6, 52.4]",100,2.96,1ère Ligne,1L,80,Haute,False,Basse,False,76,51.9,,,,,,,,,,,,0.0,93.1,8.0,0.0,0.0,0.0,0.0
lnr_2175,2175,hassane-kolingar,https://cdn.lnr.fr/joueur/2175-hassane-kolingar/photo/photoFull.d27019f52768bff9ad76599574dced3c5044bc4f,Hassane Kolingar,Racing 92,R92,FRONT_ROW,1ère ligne,2025-2026,14,561.0,40.1,16.68,,,0.0,,,,0.0,0.43,,,0.0,,,,,lnr,28.0,184.0,115.0,France,93.87755102040816,88.46153846153845,72.8,77.1,0.968,0,48,5,95,0,60,,85.1,↗,5,"[100, 44.3, 92.5, 68.7, 100]",100,2.96,1ère Ligne,1L,97,Haute,False,Moyenne,False,7,96.2,,,,,,,,,,,,0.0,98.6,15.0,0.0,0.0,0.0,0.0
lnr_964,964,hoani-bosmorin,https://cdn.lnr.fr/joueur/964-hoani-bosmorin/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,Hoani Bosmorin,La Rochelle,LRO,WINGER,Ailier,2025-2026,7,234.0,33.4,2.39,,,0.0,,,,0.68,1.37,,,1.71,,,,,lnr,21.0,184.0,78.0,France,93.87755102040816,60.0,61.8,60.7,0.684,47,95,50,0,23,78,0.0099999999999997,13.2,↗,5,"[7.2, 11.5, 19.1, 36.8, 0]",100,-1.03,Ailier,AIL,68,Moyenne,True,Basse,False,28,34.1,,,,,,,,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.34
lnr_1845,1845,hugo-auradou,https://cdn.lnr.fr/joueur/1845-hugo-auradou/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Hugo Auradou,Pau,PAU,LOCK,2ème ligne,2025-2026,14,975.0,69.6,9.6,,,0.33,,,,0.33,0.33,,,0.0,,,,,lnr,,,,,0.0,0.0,55.8,55.3,1.0,95,28,5,30,23,0,,28.8,↗,5,"[32.1, 32.1, 47.8, 50.4, 11.8]",60,0.0,2ème Ligne,2L,100,Haute,False,Bonne,False,55,21.7,,,,,,,,,,,,0.0,96.7,16.0,2.0,0.0,0.0,0.0
lnr_1849,1849,hugo-parrou,https://cdn.lnr.fr/joueur/1849-hugo-parrou/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Hugo Parrou,Pau,PAU,FRONT_ROW,1ère ligne,2025-2026,7,218.0,31.1,11.38,,,0.0,,,,0.0,0.73,,,0.0,,,,,lnr,23.0,183.0,110.0,France,93.36734693877553,84.61538461538461,58.6,62.3,0.668,0,82,5,53,0,50,,37.1,→,5,"[70.9, 60.9, 48.9, 44.6, 24.4]",100,-0.16,1ère Ligne,1L,67,Moyenne,True,Basse,False,101,35.7,,,,,,,,,,,,0.0,62.1,5.0,0.0,0.0,0.0,0.0
lnr_949,949,hugo-reus,https://cdn.lnr.fr/joueur/949-hugo-reus/photo/photoFull.8733abdbcf1971661106014a189cf45096a409a1,Hugo Reus,Montpellier,MHR,FLY_HALF,Demi d'ouverture,2025-2026,12,110.0,9.2,0.0,,,0.0,,,,0.0,0.0,,,24.0,,,,,lnr,22.0,183.0,83.0,France,93.36734693877553,63.84615384615384,53.3,58.8,0.573,0,0,95,0,0,62,24.0,23.6,↗,5,"[14.4, 18.5, 18.5, 47.8, 19.2]",100,-0.67,Ouvreur,10,57,Basse,True,Basse,True,26,34.2,,,,,,,,,,,,0.0,33.4,9.0,0.0,0.0,0.0,0.0
lnr_354,354,hugo-zabalza,https://cdn.lnr.fr/joueur/354-hugo-zabalza/photo/photoFull.ea925ef6b0eeeaf7d1d25216bea712a737700f9f,Hugo Zabalza,Montauban,MTB,SCRUM_HALF,Demi de mêlée,2025-2026,17,671.0,39.5,4.65,,,0.12,,,,0.24,1.31,,,0.6,,,,,lnr,26.0,176.0,82.0,France,89.79591836734694,63.07692307692307,63.4,61.8,1.0,24,75,5,25,28,71,0.0,25.5,→,5,"[27.3, 30.7, 36.3, 29.3, 22.8]",80,2.0,Demi de mêlée,9,100,Haute,False,Moyenne,False,22,47.5,,,,,,,,,,,,0.0,60.8,16.0,1.0,0.0,0.0,0.12
lnr_13410,13410,iosefo-masi-baleiwairiki,https://cdn.lnr.fr/joueur/13410-iosefo-masi-baleiwairiki/photo/photoFull.927f14763f41272d69deff95784a28a1a65adb71,I. Baleiwairiki,Lyon,LOU,CENTRE,Centre,2025-2026,9,528.0,58.7,8.64,,,0.15,,,,1.06,0.91,,,3.03,,,,,lnr,27.0,190.0,97.0,Fidji,96.93877551020408,74.61538461538461,85.7,80.1,0.94,95,69,76,95,68,89,,30.8,→,5,"[52.4, 21.0, 44.5, 50.4, 19.0]",100,2.61,Centre,CTR,94,Haute,False,Moyenne,False,1,100.0,,,,,,,,,,,,0.0,38.2,6.0,0.0,0.0,0.0,0.61
lnr_13812,13812,iakopo-petelo-mapu,https://cdn.lnr.fr/joueur/13812-iakopo-petelo-mapu/photo/photoFull.eb7c8a121d72a5469d4eb6f17a32ea8cc568bf6c,I. Petelo Mapu,Paris,SFP,BACK_ROW,3ème ligne,2025-2026,4,154.0,38.5,9.35,,,0.52,,,,0.52,0.0,,,2.6,,,,,lnr,28.0,182.0,104.0,Nouvelle Zélande,92.85714285714286,80.0,73.2,74.0,0.604,95,0,95,17,92,89,,57.4,→,3,"[76.9, 13.3, 100]",100,2.96,3ème Ligne,3L,60,Moyenne,True,Basse,True,14,86.2,,,,,,,,,,,,0.0,90.7,3.0,0.0,0.0,0.0,0.52
lnr_647,647,irae-vincynt-simone,https://cdn.lnr.fr/joueur/647-irae-vincynt-simone/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,I. Simone,Clermont,CLR,CENTRE,Centre,2025-2026,10,459.0,45.9,6.62,,,0.0,,,,0.87,0.35,,,0.0,,,,,lnr,30.0,193.0,105.0,Nouvelle Zélande,98.46938775510203,80.76923076923077,69.0,66.1,0.882,84,27,5,60,0,94,,16.8,↘,5,"[31.2, 23.7, 43.9, 22.9, 0]",100,2.61,Centre,CTR,88,Haute,False,Moyenne,False,34,55.4,,,,,,,,,,,,0.0,20.8,7.0,0.0,0.0,0.0,0.0
lnr_2148,2148,ibrahim-diallo,https://cdn.lnr.fr/joueur/2148-ibrahim-diallo/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Ibrahim Diallo,Racing 92,R92,BACK_ROW,3ème ligne,2025-2026,2,72.0,36.0,20.0,,,0.0,,,,1.11,0.0,,,0.0,,,,,lnr,28.0,192.0,108.0,France,97.95918367346938,83.07692307692308,69.6,77.5,0.548,95,0,5,95,0,93,,100.0,→,3,"[88.5, 97.3, 100]",100,2.96,3ème Ligne,3L,55,Basse,True,Basse,True,8,92.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0
lnr_1885,1885,ignacio-calles,https://cdn.lnr.fr/joueur/1885-ignacio-calles/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Ignacio Calles,Bayonne,BAY,FRONT_ROW,1ère ligne,2025-2026,7,324.0,46.3,7.9,,,0.49,,,,0.0,0.25,,,0.0,,,,,lnr,30.0,187.0,116.0,Argentine,95.40816326530611,89.23076923076924,62.1,63.0,0.77,0,28,5,13,31,64,,23.9,↘,5,"[41.2, 28.4, 44.6, 3.1, 28.9]",100,2.61,1ère Ligne,1L,77,Haute,False,Basse,False,96,39.2,,,,,,,,,,,,0.0,95.7,7.0,0.0,0.0,0.0,0.0
lnr_11989,11989,ignacio-ruiz,https://cdn.lnr.fr/joueur/11989-ignacio-ruiz/photo/photoFull.14f86258177c199d0ec3ee9450197974d20d92b1,Ignacio Ruiz,Perpignan,PER,FRONT_ROW,1ère ligne,2025-2026,9,433.0,48.1,10.72,,,0.0,,,,0.18,0.18,,,2.77,,,,,lnr,25.0,185.0,109.0,Italie,94.3877551020408,83.84615384615385,57.0,61.1,0.861,71,20,95,46,57,50,,52.7,↗,5,"[15.8, 60.1, 73.1, 73.2, 58.9]",80,1.26,1ère Ligne,1L,86,Haute,False,Moyenne,False,113,28.7,71.1,Argentine,7.0,cluster_1,55.9,50.0,50.0,86.2,74.7,82.0,93.0,0.0,94.5,10.0,1.0,0.0,0.0,0.55
lnr_2387,2387,ihaia-west,https://cdn.lnr.fr/joueur/2387-ihaia-west/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,Ihaia West,La Rochelle,LRO,FLY_HALF,Demi d'ouverture,2025-2026,10,423.0,42.3,2.08,,,0.0,,,,0.95,0.19,,,8.7,,,,,lnr,34.0,175.0,84.0,Nouvelle Zélande,89.28571428571429,64.61538461538461,66.1,61.8,0.852,95,15,69,4,54,38,6.799999999999999,4.0,↘,5,"[0.3, 12.1, 0, 0, 6.2]",100,-0.16,Ouvreur,10,85,Haute,False,Moyenne,False,14,65.8,,,,,,,,,,,,0.0,31.0,8.0,0.0,0.0,0.0,0.38
lnr_857,857,irakli-aptsiauri,https://cdn.lnr.fr/joueur/857-irakli-aptsiauri/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Irakli Aptsiauri,Lyon,LOU,FRONT_ROW,1ère ligne,2025-2026,15,649.0,43.3,14.18,,,0.37,,,,0.0,0.12,,,0.62,,,,,lnr,23.0,185.0,122.0,Géorgie,94.3877551020408,93.84615384615384,70.1,70.9,1.0,0,13,22,86,36,73,,60.8,↗,5,"[29.8, 100, 100, 61.1, 35.4]",80,-0.16,1ère Ligne,1L,100,Haute,False,Moyenne,False,31,80.9,,,,,,,,,,,,0.0,95.2,14.0,1.0,0.0,0.0,0.12
lnr_12591,12591,jermaine-ainsley,https://cdn.lnr.fr/joueur/12591-jermaine-ainsley/photo/photoFull.927f14763f41272d69deff95784a28a1a65adb71,J. Ainsley,Lyon,LOU,FRONT_ROW,1ère ligne,2025-2026,13,671.0,51.6,11.92,,,0.12,,,,0.12,0.12,,,0.0,,,,,lnr,30.0,181.0,127.0,Nouvelle Zélande,92.3469387755102,97.6923076923077,69.3,70.7,1.0,47,13,5,60,8,78,,56.0,↘,5,"[31.2, 100, 100, 31.4, 39.9]",100,2.61,1ère Ligne,1L,100,Haute,False,Moyenne,False,32,80.3,,,,,,,,,,,,0.0,89.7,13.0,0.0,0.0,0.0,0.0
lnr_1334,1334,jerome-bosviel,https://cdn.lnr.fr/joueur/1334-jerome-bosviel/photo/photoFull.28a7076c5091624b9d043c9f795307457230f77f,J. Bosviel,Montauban,MTB,FLY_HALF,Demi d'ouverture,2025-2026,13,747.0,57.5,3.53,,,0.0,,,,0.32,1.07,,,9.53,,,,,lnr,36.0,183.0,96.0,France,93.36734693877553,73.84615384615385,63.4,60.7,1.0,32,85,91,29,16,77,8.979999999999999,18.3,→,5,"[25.0, 6.9, 9.9, 13.5, 30.9]",100,-1.03,Ouvreur,10,100,Haute,False,Moyenne,False,17,57.9,,,,,,,,,,,,0.0,54.6,14.0,0.0,0.0,0.0,0.11
lnr_675,675,judicael-cancoriet,https://cdn.lnr.fr/joueur/675-judicael-cancoriet/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,J. Cancoriet,La Rochelle,LRO,BACK_ROW,3ème ligne,2025-2026,7,469.0,67.0,7.51,,,0.17,,,,0.0,0.68,,,1.71,,,,,lnr,29.0,194.0,112.0,France,98.9795918367347,86.15384615384616,61.9,63.2,0.891,0,76,77,0,57,95,,39.1,↗,5,"[41.7, 41.7, 35.6, 21.9, 67.1]",80,2.96,3ème Ligne,3L,89,Haute,False,Moyenne,False,64,33.0,,,,,,,,,,,,0.0,98.4,9.0,1.0,0.0,0.0,0.34
lnr_611,611,jeremy-fernandez,https://cdn.lnr.fr/joueur/611-jeremy-fernandez/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,J. Fernandez,Castres,CAS,SCRUM_HALF,Demi de mêlée,2025-2026,14,552.0,39.4,6.09,,,0.43,,,,0.43,0.43,,,8.7,,,,,lnr,28.0,176.0,90.0,France,89.79591836734694,69.23076923076923,74.2,71.1,0.96,43,15,95,52,81,84,6.549999999999999,30.2,↘,5,"[45.0, 21.1, 37.3, 41.2, 28.7]",80,2.96,Demi de mêlée,9,96,Haute,False,Moyenne,False,5,90.0,,,,,,,,,,,,0.0,37.2,10.0,1.0,0.0,0.0,0.43
lnr_12498,12498,jonathan-gray,https://cdn.lnr.fr/joueur/12498-jonathan-gray/photo/photoFull.8733abdbcf1971661106014a189cf45096a409a1,J. Gray,Bordeaux,BOR,LOCK,2ème ligne,2025-2026,10,457.0,45.7,15.75,,,0.0,,,,0.0,0.7,,,0.0,,,,,lnr,32.0,198.0,122.0,Grande-Bretagne,100.0,93.84615384615384,69.7,71.4,0.881,0,59,5,95,0,96,,58.2,↘,5,"[100, 98.9, 75.9, 60.1, 36.7]",100,1.26,2ème Ligne,2L,88,Haute,False,Moyenne,False,12,84.1,77.1,SCOT,57.0,cluster_1,92.7,77.5,50.0,94.0,67.0,75.1,84.3,0.2099999999999994,63.6,8.0,0.0,0.0,0.0,0.0
lnr_2358,2358,jean-baptiste-gros,https://cdn.lnr.fr/joueur/2358-jean-baptiste-gros/photo/photoFull.2eaacbd11c12f10f571df4cbac07c560d1665acd,J. Gros,Toulon,TLN,FRONT_ROW,1ère ligne,2025-2026,7,308.0,44.0,14.03,,,0.0,,,,0.0,1.04,,,0.0,,,,,lnr,26.0,186.0,112.0,France,94.89795918367348,86.15384615384616,68.6,68.8,0.757,0,95,5,84,0,56,,40.3,↘,5,"[63.4, 47.8, 19.9, 19.9, 73.1]",100,2.0,1ère Ligne,1L,76,Haute,False,Basse,False,45,72.0,72.2,France,21.0,cluster_1,58.0,52.6,50.0,90.2,77.0,50.0,87.9,0.0,62.1,9.0,0.0,0.0,0.0,0.0
lnr_1782,1782,james-robert-hall,https://cdn.lnr.fr/joueur/1782-james-robert-hall/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,J. Hall,Perpignan,PER,SCRUM_HALF,Demi de mêlée,2025-2026,13,520.0,40.0,10.0,,,0.15,,,,0.46,0.77,,,0.77,,,,,lnr,30.0,173.0,82.0,Afrique du Sud,88.26530612244898,63.07692307692307,68.7,67.8,0.933,45,38,5,95,35,65,0.02,33.7,↘,5,"[34.0, 34.0, 19.1, 50.4, 41.2]",100,2.61,Demi de mêlée,9,93,Haute,False,Moyenne,False,9,80.0,,,,,,,,,,,,0.0,60.2,10.0,0.0,0.0,0.0,0.15
lnr_2212,2212,john-thomas-jackson,https://cdn.lnr.fr/joueur/2212-john-thomas-jackson/photo/photoFull.7260593a1939529b8f58882fcd9327e3deee5c0d,J. Jackson,Montauban,MTB,CENTRE,Centre,2025-2026,14,893.0,63.8,5.29,,,0.0,,,,0.63,0.45,,,1.34,,,,,lnr,29.0,190.0,105.0,Afrique du Sud,96.93877551020408,80.76923076923077,66.7,64.4,1.0,61,34,34,37,23,94,,20.4,↘,5,"[13.7, 57.6, 45.8, 2.6, 13.3]",100,2.96,Centre,CTR,100,Haute,False,Bonne,False,42,43.9,,,,,,,,,,,,0.0,4.9,14.0,0.0,0.0,0.0,0.27
lnr_92,92,jefferson-lee-joseph,https://cdn.lnr.fr/joueur/92-jefferson-lee-joseph/photo/photoFull.b817331ae7e7f540e8505004318a8073270e5d10,J. Joseph,Perpignan,PER,FULLBACK,Arrière,2025-2026,12,877.0,73.1,5.2,,,0.09,,,,0.55,0.64,,,2.74,,,,,lnr,23.0,192.0,88.0,France,97.95918367346938,67.6923076923077,62.3,65.4,1.0,50,45,5,95,75,94,0.0,23.2,↗,5,"[15.1, 15.1, 48.4, 22.9, 21.6]",20,-0.16,Arrière,ARR,100,Haute,False,Bonne,False,20,37.1,76.7,Angleterre,37.0,cluster_1,80.4,69.0,50.0,89.7,89.3,80.1,97.4,0.1700000000000003,15.8,13.0,0.0,0.0,1.0,0.55
lnr_12243,12243,jose-junior-kpoku,https://cdn.lnr.fr/joueur/12243-jose-junior-kpoku/photo/photoFull.26dec662e84c737005260a65b33966bd7438db17,J. K'poku,Toulon,TLN,LOCK,2ème ligne,2025-2026,1,228.0,,16.49,,,0.7,,,,0.35,0.0,,,0.0,,,,,lnr,20.0,,119.0,Angleterre,0.0,91.53846153846152,77.4,77.3,0.678,95,0,5,95,38,10,,81.9,↗,5,"[74.0, 74.0, 51.8, 45.6, 100]",100,-1.25,2ème Ligne,2L,68,Moyenne,True,Basse,True,4,94.9,,,,,,,,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0
lnr_11744,11744,joseph-laharrague,https://cdn.lnr.fr/joueur/11744-joseph-laharrague/photo/photoFull.dcb886cd35479c542abefe5a2fb2ff29300d8c42,J. Laharrague,Bordeaux,BOR,FLY_HALF,Demi d'ouverture,2025-2026,9,230.0,25.6,6.61,,,0.0,,,,0.7,1.04,,,3.48,,,,,lnr,19.0,183.0,80.0,France,93.36734693877553,61.53846153846154,68.6,64.7,0.68,71,83,18,83,49,59,1.73,17.5,↗,5,"[0, 0, 33.6, 31.4, 15.2]",100,-1.38,Ouvreur,10,68,Moyenne,True,Basse,False,9,78.9,,,,,,,,,,,,0.0,17.1,5.0,0.0,0.0,0.0,0.35
lnr_2503,2503,juan-cruz-mallia,https://cdn.lnr.fr/joueur/2503-juan-cruz-mallia/photo/photoFull.2697f7f0cb7b3da001ecdd411641ac7914939acd,J. Mallia,Toulouse,TLS,WINGER,Ailier,2025-2026,2,155.0,77.5,2.58,,,0.0,,,,2.06,1.55,,,7.74,,,,,lnr,29.0,182.0,89.0,Argentine,92.85714285714286,68.46153846153847,88.8,76.4,0.605,95,95,5,4,57,84,0.0,15.4,→,2,"[28.8, 6.6]",100,2.96,Ailier,AIL,60,Moyenne,True,Basse,True,2,97.6,67.0,Argentine,45.0,cluster_1,66.3,66.5,52.0,88.7,88.9,61.3,89.3,0.0,,,0.0,0.0,0.0,1.55
lnr_1074,1074,josiah-meihana-maraku,https://cdn.lnr.fr/joueur/1074-josiah-meihana-maraku/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,J. Maraku,Lyon,LOU,CENTRE,Centre,2025-2026,9,600.0,66.7,8.8,,,0.0,,,,0.27,0.0,,,0.67,,,,,lnr,26.0,180.0,97.0,Nouvelle Zélande,91.83673469387756,74.61538461538461,62.3,62.0,1.0,26,0,17,95,11,87,,31.1,↘,5,"[39.9, 79.0, 27.5, 42.9, 16.7]",100,2.0,Centre,CTR,100,Haute,False,Moyenne,False,52,31.1,,,,,,,,,,,,0.0,94.9,9.0,0.0,0.0,0.0,0.13
lnr_2399,2399,joel-merkler-perez,https://cdn.lnr.fr/joueur/2399-joel-merkler-perez/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,J. Merkler Perez,Toulouse,TLS,FRONT_ROW,1ère ligne,2025-2026,11,435.0,39.5,13.79,,,0.18,,,,0.0,0.18,,,0.92,,,,,lnr,24.0,194.0,135.0,Espagne,98.9795918367347,100.0,75.1,76.9,0.862,0,20,33,82,31,100,,77.0,↗,5,"[54.1, 36.2, 60.6, 100, 100]",100,0.5,1ère Ligne,1L,86,Haute,False,Moyenne,False,8,95.5,68.8,URUG,27.0,cluster_0,53.8,54.1,50.0,82.2,96.8,52.9,69.0,0.0,95.8,10.0,0.0,0.0,0.0,0.18
lnr_13598,13598,julian-sixto-montoya,https://cdn.lnr.fr/joueur/13598-julian-sixto-montoya/photo/photoFull.251395c196877a86dc9ce79b715f471d40431d54,J. Montoya,Pau,PAU,FRONT_ROW,1ère ligne,2025-2026,8,828.0,103.5,9.28,,,0.0,,,,0.19,0.19,,,1.93,,,,,lnr,32.0,183.0,113.0,Argentine,93.36734693877553,86.92307692307692,55.4,60.6,1.0,75,21,69,29,42,55,,30.0,→,5,"[40.4, 40.4, 28.7, 26.0, 37.3]",80,1.26,1ère Ligne,1L,100,Haute,False,Bonne,False,143,9.2,71.3,Argentine,92.0,cluster_1,64.2,52.5,50.0,91.2,78.2,57.3,85.8,0.0,96.7,10.0,1.0,0.0,0.0,0.39
